name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.5,2,"[0, 1, 1, 1]",False,512,0.5,align=0.83,wv_3d_square_aligns,0.8475000262260437,0.9975000023841858,0.9475,0.9704166666666666,0.9304166666666666,0.9920833333333334,0.9710000157356262,0.9975000023841858,0.9975,0.8475000262260437,0.83
TN,2,"[0, 0, 1, 1]",False,512,0.0,align=0.5,wv_3d_square_aligns,0.5674999952316284,0.5400000214576721,0.94875,0.9562500000000002,0.9191666666666668,0.96875,0.9693333506584167,0.5400000214576721,0.7825,0.5475000143051147,0.5
TN,2,"[0, 1, 1, 1]",False,512,0.0,align=0.83,wv_3d_square_aligns,0.7975000143051147,0.4675000011920929,0.84125,0.9916666666666668,0.7841666666666667,0.9945833333333334,0.9721666574478148,0.4675000011920929,0.825,0.625,0.83
TN,1,"[1, 0, 1, 1]",False,512,0.0,align=0.8,wv_3d_square_aligns,0.8149999976158142,0.3774999976158142,0.7804166666666666,0.9916666666666668,0.7016666666666667,0.9879166666666668,0.9710000157356262,0.3774999976158142,0.8125,0.6825000047683716,0.8
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925,wv_3d_square_aligns,0.875,0.4600000083446502,0.8766666666666666,0.9958333333333336,0.7883333333333334,0.9783333333333334,0.9678333401679992,0.4600000083446502,0.8425,0.762499988079071,0.925
MTL0.8,1,"[0, 0, 1, 1]",False,512,0.8,align=0.5,wv_3d_square_aligns,0.6274999976158142,0.9950000047683716,0.9291666666666668,0.9454166666666666,0.8979166666666667,0.9325,0.959666669368744,0.9950000047683716,0.9925,0.6274999976158142,0.5
MTL0.2,1,"[1, 0, 1, 1]",False,512,0.2,align=0.8,wv_3d_square_aligns,0.7524999976158142,0.9975000023841858,0.9483333333333334,0.9970833333333332,0.91625,0.975,0.9721666574478148,0.9975000023841858,0.9875,0.7549999952316284,0.8
MTL0.5,0,"[0, 0, 1, 1]",False,512,0.5,align=0.5,wv_3d_square_aligns,0.6175000071525574,0.9950000047683716,0.9454166666666668,0.9441666666666668,0.9141666666666666,0.9416666666666664,0.9646666646003724,0.9950000047683716,0.995,0.6175000071525574,0.5
MTL0.8,1,"[0, 1, 1, 1]",False,512,0.8,align=0.83,wv_3d_square_aligns,0.8324999809265137,0.9975000023841858,0.9433333333333334,0.9658333333333332,0.9258333333333332,0.99375,0.975666642189026,0.9975000023841858,0.995,0.8324999809265137,0.83
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925,wv_3d_square_aligns,0.8650000095367432,0.9975000023841858,0.9333333333333336,0.995,0.8820833333333332,0.95875,0.9745000004768372,0.9975000023841858,0.995,0.8675000071525574,0.925
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.8,wv_3d_square_aligns,0.8125,0.9975000023841858,0.9329166666666668,0.98875,0.8841666666666667,0.9579166666666667,0.9679999947547911,0.9975000023841858,0.995,0.8125,0.8
MTL0.8,0,"[1, 0, 1, 1]",False,512,0.8,align=0.8,wv_3d_square_aligns,0.8075000047683716,0.9975000023841858,0.9391666666666666,0.9975,0.8904166666666667,0.9733333333333332,0.9726666808128356,0.9975000023841858,0.9975,0.8075000047683716,0.8
MTL0.2,0,"[0, 0, 1, 1]",False,512,0.2,align=0.5,wv_3d_square_aligns,0.5699999928474426,0.9975000023841858,0.9483333333333333,0.96875,0.93125,0.9654166666666668,0.9704999923706056,0.9975000023841858,0.9925,0.5699999928474426,0.5
MTL0.2,1,"[0, 1, 1, 1]",False,512,0.2,align=0.83,wv_3d_square_aligns,0.8025000095367432,0.9975000023841858,0.9370833333333332,0.9770833333333332,0.9175,0.9929166666666666,0.978333294391632,0.9975000023841858,0.9925,0.8025000095367432,0.83
MTL0.5,1,"[0, 1, 1, 1]",False,512,0.5,align=0.83,wv_3d_square_aligns,0.8700000047683716,0.9950000047683716,0.9316666666666666,0.96125,0.9116666666666666,0.99125,0.9706666469573976,0.9950000047683716,0.9975,0.8675000071525574,0.83
TN,1,"[0, 1, 1, 1]",False,512,0.0,align=0.83,wv_3d_square_aligns,0.7825000286102295,0.5400000214576721,0.7545833333333333,0.9895833333333334,0.6854166666666667,0.995,0.977999985218048,0.5400000214576721,0.8025,0.6949999928474426,0.83
TN,1,"[0, 0, 1, 1]",False,512,0.0,align=0.5,wv_3d_square_aligns,0.5,0.4675000011920929,0.9529166666666667,0.9716666666666668,0.935,0.97125,0.9760000109672546,0.4675000011920929,0.81,0.4699999988079071,0.5
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.8,wv_3d_square_aligns,0.800000011920929,0.4600000083446502,0.90625,0.995,0.8354166666666667,0.9716666666666668,0.975833296775818,0.4600000083446502,0.8125,0.7149999737739563,0.8
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.8,wv_3d_square_aligns,0.8050000071525574,0.9975000023841858,0.9429166666666668,0.99,0.9,0.955,0.97516667842865,0.9975000023841858,1.0,0.8025000095367432,0.8
MTL0.8,0,"[0, 1, 1, 1]",False,512,0.8,align=0.83,wv_3d_square_aligns,0.7850000262260437,0.9975000023841858,0.91625,0.9658333333333332,0.88125,0.99,0.9696666598320008,0.9975000023841858,0.9975,0.7850000262260437,0.83
MTL0.2,0,"[0, 1, 1, 1]",False,512,0.2,align=0.83,wv_3d_square_aligns,0.8274999856948853,0.9950000047683716,0.95375,0.9741666666666666,0.92625,0.99125,0.9773333072662354,0.9950000047683716,0.9975,0.8274999856948853,0.83
MTL0.5,0,"[0, 1, 1, 1]",False,512,0.5,align=0.83,wv_3d_square_aligns,0.8274999856948853,0.9950000047683716,0.9445833333333334,0.9720833333333334,0.9191666666666666,0.9908333333333332,0.9679999947547911,0.9950000047683716,0.995,0.8274999856948853,0.83
MTL0.8,0,"[0, 0, 1, 1]",False,512,0.8,align=0.5,wv_3d_square_aligns,0.6075000166893005,0.9975000023841858,0.9358333333333334,0.9525,0.9095833333333332,0.9354166666666668,0.953499972820282,0.9975000023841858,0.995,0.6075000166893005,0.5
TN,0,"[0, 1, 1, 1]",False,512,0.0,align=0.83,wv_3d_square_aligns,0.7799999713897705,0.4600000083446502,0.9120833333333334,0.9795833333333334,0.855,0.9966666666666668,0.9704999923706056,0.4600000083446502,0.8825,0.6549999713897705,0.83
TN,0,"[0, 0, 1, 1]",False,512,0.0,align=0.5,wv_3d_square_aligns,0.5525000095367432,0.4600000083446502,0.9525,0.9645833333333332,0.91125,0.96875,0.9771666526794434,0.4600000083446502,0.8175,0.5325000286102295,0.5
