name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.1,wv_squarelin_noisy,0.7549999952316284,0.6775000095367432,0.8641666666666667,0.98125,0.8449999999999999,0.9883333333333334,0.8557500243186951,0.6775000095367432,0.905,0.7149999737739563,0.84,0.1
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.2,wv_squarelin_noisy,0.7799999713897705,0.8575000166893005,0.8804166666666666,0.9829166666666668,0.86,0.9833333333333332,0.7672500610351562,0.8575000166893005,0.9125,0.7674999833106995,0.84,0.2
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.5,wv_squarelin_noisy,0.887499988079071,0.5400000214576721,0.5370833333333334,0.7712500000000001,0.4479166666666667,0.8091666666666667,0.49662503600120544,0.4900000095367432,0.93,0.8125,0.84,0.5
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.4,wv_squarelin_noisy,0.8125,0.4900000095367432,0.6654166666666667,0.9295833333333332,0.6016666666666667,0.9358333333333334,0.5723749995231628,0.4900000095367432,0.955,0.7174999713897705,0.84,0.4
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.7,wv_squarelin_noisy,0.6675000190734863,0.6349999904632568,0.48041666666666666,0.46708333333333335,0.4083333333333334,0.48625,0.4890000224113464,0.9674999713897704,0.9675,0.6725000143051147,0.84,0.7
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.6,wv_squarelin_noisy,0.7099999785423279,0.737500011920929,0.47208333333333335,0.3016666666666667,0.4033333333333333,0.35375,0.4932500123977661,0.9800000190734864,0.9775,0.7099999785423279,0.84,0.6
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.6,wv_squarelin_noisy,0.7350000143051147,0.612500011920929,0.3941666666666667,0.5829166666666666,0.30583333333333335,0.5629166666666666,0.5002500414848328,0.5099999904632568,0.9225,0.6949999928474426,0.84,0.6
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.5,wv_squarelin_noisy,0.7149999737739563,0.8374999761581421,0.58625,0.5029166666666667,0.5075,0.56875,0.5042500495910645,0.9825000166893004,0.975,0.7099999785423279,0.84,0.5
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.3,wv_squarelin_noisy,0.7549999952316284,0.975000023841858,0.8116666666666666,0.94,0.7704166666666667,0.9566666666666668,0.6546250581741333,0.975000023841858,0.975,0.7549999952316284,0.84,0.3
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.3,wv_squarelin_noisy,0.8374999761581421,0.9674999713897704,0.8066666666666666,0.90875,0.77,0.92625,0.6533750295639038,0.9674999713897704,0.975,0.8349999785423279,0.84,0.3
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.3,wv_squarelin_noisy,0.9049999713897704,0.9850000143051147,0.8441666666666666,0.8933333333333334,0.8137500000000001,0.9020833333333332,0.6412500143051147,0.9850000143051147,0.98,0.8974999785423279,0.84,0.3
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.3,wv_squarelin_noisy,0.7749999761581421,0.5099999904632568,0.7291666666666666,0.97,0.6841666666666667,0.97,0.6621250510215759,0.5099999904632568,0.9275,0.7074999809265137,0.84,0.3
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.4,wv_squarelin_noisy,0.8174999952316284,0.9375,0.7729166666666667,0.8320833333333333,0.7308333333333333,0.87875,0.5688750147819519,0.9375,0.98,0.8025000095367432,0.84,0.4
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.4,wv_squarelin_noisy,0.8949999809265137,0.975000023841858,0.835,0.8975,0.7875,0.9179166666666668,0.5663750171661377,0.975000023841858,0.975,0.8974999785423279,0.84,0.4
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.1,wv_squarelin_noisy,0.8824999928474426,0.975000023841858,0.90125,0.95125,0.8737499999999999,0.9554166666666668,0.8387500643730164,0.975000023841858,0.9775,0.8799999952316284,0.84,0.1
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.1,wv_squarelin_noisy,0.8274999856948853,0.9725000262260436,0.8975,0.9691666666666666,0.8758333333333334,0.9808333333333332,0.843250036239624,0.9725000262260436,0.975,0.824999988079071,0.84,0.1
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.1,wv_squarelin_noisy,0.8600000143051147,0.9825000166893004,0.8925,0.9675,0.8833333333333333,0.9745833333333334,0.8418750166893005,0.9825000166893004,0.9775,0.8650000095367432,0.84,0.1
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.2,wv_squarelin_noisy,0.7950000166893005,0.9825000166893004,0.87875,0.9745833333333334,0.8554166666666667,0.9791666666666666,0.7610000371932983,0.9825000166893004,0.9825,0.7950000166893005,0.84,0.2
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.2,wv_squarelin_noisy,0.8299999833106995,0.9850000143051147,0.8779166666666667,0.95875,0.8566666666666668,0.9675,0.7575000524520874,0.9850000143051147,0.975,0.824999988079071,0.84,0.2
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.1,wv_squarelin_noisy,0.7475000023841858,0.5099999904632568,0.82,0.9841666666666667,0.79,0.99125,0.8503750562667847,0.5099999904632568,0.8825,0.6924999952316284,0.84,0.1
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.2,wv_squarelin_noisy,0.8274999856948853,0.9725000262260436,0.9008333333333334,0.97125,0.8841666666666667,0.9783333333333334,0.7641250491142273,0.9725000262260436,0.975,0.824999988079071,0.84,0.2
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.2,wv_squarelin_noisy,0.7749999761581421,0.5099999904632568,0.7979166666666666,0.9841666666666667,0.7591666666666667,0.9904166666666666,0.768125057220459,0.5099999904632568,0.9525,0.5350000262260437,0.84,0.2
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.4,wv_squarelin_noisy,0.8374999761581421,0.5099999904632568,0.6829166666666667,0.93375,0.6141666666666666,0.9354166666666668,0.5747500061988831,0.5099999904632568,0.95,0.7574999928474426,0.84,0.4
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.4,wv_squarelin_noisy,0.8650000095367432,0.9700000286102296,0.8320833333333333,0.8925,0.7766666666666667,0.8825,0.577875018119812,0.9700000286102296,0.975,0.8675000071525574,0.84,0.4
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.5,wv_squarelin_noisy,0.8274999856948853,0.9649999737739564,0.7004166666666668,0.72125,0.6395833333333334,0.6208333333333335,0.499500036239624,0.977500021457672,0.975,0.8224999904632568,0.84,0.5
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.6,wv_squarelin_noisy,0.6324999928474426,0.6299999952316284,0.45,0.5966666666666667,0.385,0.5141666666666667,0.503125011920929,0.9800000190734864,0.9825,0.6299999952316284,0.84,0.6
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.5,wv_squarelin_noisy,0.915000021457672,0.6924999952316284,0.5137499999999999,0.7908333333333334,0.4325000000000001,0.76625,0.5005000233650208,0.5099999904632568,0.93,0.7975000143051147,0.84,0.5
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.6,wv_squarelin_noisy,0.6899999976158142,0.6549999713897705,0.46708333333333335,0.44250000000000006,0.4070833333333333,0.4091666666666667,0.4957500100135803,0.975000023841858,0.9825,0.6875,0.84,0.6
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.5,wv_squarelin_noisy,0.8575000166893005,0.9524999856948853,0.6954166666666666,0.53625,0.6266666666666666,0.5029166666666667,0.4878750145435333,0.9725000262260436,0.9775,0.8575000166893005,0.84,0.5
