name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.7,wv_3d_square_noisy,0.6725000143051147,0.6200000047683716,0.295,0.6583333333333333,0.15458333333333332,0.6120833333333333,0.4971666634082794,0.4600000083446502,0.975,0.6825000047683716,0.925,0.7
MTL0.5,1,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.7,wv_3d_square_noisy,0.7574999928474426,0.7300000190734863,0.5,0.55875,0.3529166666666666,0.5041666666666667,0.4900000095367432,1.0,1.0,0.7574999928474426,0.925,0.7
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.6,wv_3d_square_noisy,0.7124999761581421,0.6600000262260437,0.4354166666666666,0.5166666666666666,0.30875,0.4141666666666666,0.4911666512489319,0.987500011920929,0.995,0.7099999785423279,0.925,0.6
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.8,wv_3d_square_noisy,0.7799999713897705,0.7124999761581421,0.5116666666666666,0.5175,0.3679166666666666,0.45083333333333325,0.4959999918937683,0.9975000023841858,1.0,0.7799999713897705,0.925,0.8
TN,1,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.6,wv_3d_square_noisy,0.7300000190734863,0.6575000286102295,0.3025,0.6749999999999999,0.16333333333333333,0.6291666666666665,0.5046666860580444,0.4600000083446502,0.9775,0.6575000286102295,0.925,0.6
MTL0.2,1,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.7,wv_3d_square_noisy,0.7400000095367432,0.7049999833106995,0.5033333333333333,0.5916666666666667,0.38166666666666665,0.5233333333333333,0.4908333420753479,0.9950000047683716,0.9975,0.7425000071525574,0.925,0.7
MTL0.5,0,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.7,wv_3d_square_noisy,0.7574999928474426,0.7149999737739563,0.5258333333333334,0.5091666666666667,0.3962500000000001,0.4641666666666666,0.4953333139419556,0.9950000047683716,0.9975,0.7574999928474426,0.925,0.7
MTL0.8,0,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.6,wv_3d_square_noisy,0.7925000190734863,0.7149999737739563,0.49125,0.4075,0.3445833333333333,0.45041666666666663,0.4934999942779541,0.9975000023841858,0.9975,0.7925000190734863,0.925,0.6
TN,1,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.5,wv_3d_square_noisy,0.8224999904632568,0.5550000071525574,0.5120833333333333,0.875,0.35041666666666665,0.8366666666666666,0.49283331632614136,0.4600000083446502,0.9975,0.6650000214576721,0.925,0.5
MTL0.5,1,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.6,wv_3d_square_noisy,0.7975000143051147,0.8600000143051147,0.5666666666666667,0.5229166666666666,0.425,0.5120833333333333,0.4908333420753479,0.9950000047683716,1.0,0.7975000143051147,0.925,0.6
MTL0.2,1,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.6,wv_3d_square_noisy,0.762499988079071,0.762499988079071,0.5154166666666667,0.5837499999999999,0.38083333333333336,0.51125,0.4934999942779541,0.9950000047683716,0.9975,0.762499988079071,0.925,0.6
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.6,wv_3d_square_noisy,0.6324999928474426,0.6000000238418579,0.345,0.6583333333333333,0.21458333333333335,0.59375,0.49549999833106995,0.4600000083446502,0.9525,0.612500011920929,0.925,0.6
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.7,wv_3d_square_noisy,0.8149999976158142,0.8274999856948853,0.5566666666666666,0.5441666666666666,0.4283333333333334,0.48125,0.4998333156108856,0.9950000047683716,0.995,0.8149999976158142,0.925,0.7
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.5,wv_3d_square_noisy,0.8224999904632568,0.9424999952316284,0.61875,0.6054166666666667,0.465,0.5666666666666668,0.4936666488647461,0.9950000047683716,0.995,0.8224999904632568,0.925,0.5
MTL0.2,1,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.5,wv_3d_square_noisy,0.7975000143051147,0.9175000190734864,0.6258333333333334,0.6900000000000001,0.48458333333333337,0.6416666666666666,0.4944999814033508,0.9975000023841858,0.9975,0.7975000143051147,0.925,0.5
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.4,wv_3d_square_noisy,0.8824999928474426,0.9950000047683716,0.7570833333333334,0.88625,0.6379166666666666,0.8420833333333334,0.5764999985694885,0.9950000047683716,0.995,0.8824999928474426,0.925,0.4
MTL0.5,1,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.4,wv_3d_square_noisy,0.8849999904632568,0.9975000023841858,0.7729166666666667,0.9095833333333332,0.66125,0.8358333333333334,0.5788333415985107,0.9975000023841858,0.9975,0.8849999904632568,0.925,0.4
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.5,wv_3d_square_noisy,0.8349999785423279,0.5849999785423279,0.4983333333333333,0.8791666666666668,0.33583333333333326,0.8266666666666667,0.5069999694824219,0.4600000083446502,0.9975,0.6924999952316284,0.925,0.5
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.3,wv_3d_square_noisy,0.9200000166893004,0.9950000047683716,0.83625,0.9741666666666666,0.76625,0.9141666666666666,0.6691666841506958,0.9950000047683716,0.995,0.9200000166893004,0.925,0.3
