wandb_project,wandb_group,wandb_name,seed,weights,embed_dim,lamda,test_clf_acc,test_triplet_acc,test_1nn_acc,h2h_50,h2h_512,NINO_ds_acc_k=1,rNINO_ds_acc_k=1,NIFO_ds_acc_k=1,NINO_ds_acc_k=3,rNINO_ds_acc_k=3,NIFO_ds_acc_k=3,NINO_ds_acc_k=5,rNINO_ds_acc_k=5,NIFO_ds_acc_k=5
wv_3d_d=512,align=0.92,MTL0.8,1,"[1, 256, 256, 256]",512,0.8,0.995,0.96599996,0.995,0.9235,0.8915,0.8975,0.9,1.0,0.91,0.9125,1.0,0.915,0.9175,1.0
wv_3d_d=512,align=0.92,MTL0.5,1,"[1, 256, 256, 256]",512,0.5,0.995,0.96783334,0.995,0.923,0.89375,0.8825,0.885,1.0,0.9175,0.92,1.0,0.91,0.9125,1.0
wv_3d_d=512,align=0.92,MTL0.2,2,"[1, 256, 256, 256]",512,0.2,0.9975,0.9633333,1.0,0.9155,0.8819999999999999,0.8975,0.8975,1.0,0.9025,0.9025,1.0,0.9075,0.9075,1.0
wv_3d_d=512,align=1_filtered,MTL0.2,2,"[1, 1, 1, 1]",512,0.2,0.995,0.9654353,0.995,0.87575,0.8094999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=0.92,TN,2,"[1, 256, 256, 256]",512,0.0,0.675,0.97416663,0.885,0.914,0.88425,0.8725,0.89,1.0,0.9,0.925,1.0,0.9075,0.935,1.0
wv_3d_d=512,align=0.92,MTL0.8,2,"[1, 256, 256, 256]",512,0.8,0.995,0.95883334,0.995,0.91325,0.8807500000000001,0.91,0.9125,1.0,0.91,0.9125,1.0,0.92,0.9225,1.0
wv_3d_d=512,align=0.92,MTL0.5,2,"[1, 256, 256, 256]",512,0.5,0.995,0.9676667,0.9975,0.921,0.8865000000000001,0.895,0.8975,1.0,0.9025,0.905,1.0,0.9075,0.91,1.0
wv_3d_d=512,align=1_filtered,MTL0.5,0,"[1, 1, 1, 1]",512,0.5,0.995,0.9695399,0.995,0.8825000000000001,0.817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,TN,0,"[1, 1, 1, 1]",512,0.0,0.5225,0.95722616,1.0,0.88325,0.8167499999999999,0.9975,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,MTL0.8,0,"[1, 1, 1, 1]",512,0.8,0.9975,0.9669475,0.995,0.87525,0.80575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.5,0,"[1, 1, 1, 1]",512,0.5,0.995,0.9645,0.9975,0.88025,0.8165000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.2,0,"[1, 1, 1, 1]",512,0.2,0.995,0.96599996,0.9975,0.8865000000000001,0.825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,TN,1,"[1, 1, 1, 1]",512,0.0,0.3,0.97040397,1.0,0.882,0.81925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,MTL0.5,1,"[1, 1, 1, 1]",512,0.5,1.0,0.96781164,1.0,0.883,0.8172499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,MTL0.8,1,"[1, 1, 1, 1]",512,0.8,0.9975,0.97170013,0.9975,0.8800000000000001,0.8164999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,TN,2,"[1, 1, 1, 1]",512,0.0,0.46,0.96565133,0.9975,0.8782500000000001,0.8102500000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.5,1,"[1, 1, 1, 1]",512,0.5,0.995,0.96416664,0.9975,0.889,0.8285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.2,1,"[1, 1, 1, 1]",512,0.2,0.995,0.9701667,0.9975,0.889,0.8282499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,TN,0,"[1, 1, 1, 1]",512,0.0,0.375,0.9658333,1.0,0.884,0.819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,MTL0.5,2,"[1, 1, 1, 1]",512,0.5,1.0,0.9691078,0.9975,0.8775000000000001,0.80525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.8,0,"[1, 1, 1, 1]",512,0.8,0.995,0.9625,0.995,0.8805,0.8164999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1_filtered,MTL0.8,2,"[1, 1, 1, 1]",512,0.8,0.9975,0.9637071,0.9975,0.876,0.80525,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,TN,1,"[1, 1, 1, 1]",512,0.0,0.46,0.95633334,1.0,0.88475,0.8234999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.5,2,"[1, 1, 1, 1]",512,0.5,0.995,0.957,0.9975,0.885,0.8220000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.2,2,"[1, 1, 1, 1]",512,0.2,0.9975,0.96166664,0.9975,0.8867499999999999,0.82225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.8,1,"[1, 1, 1, 1]",512,0.8,0.995,0.9618333,0.9975,0.88475,0.8245000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,TN,2,"[1, 1, 1, 1]",512,0.0,0.5525,0.9658333,1.0,0.8852500000000001,0.81975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wv_3d_d=512,align=1,MTL0.8,2,"[1, 1, 1, 1]",512,0.8,0.995,0.95883334,0.9975,0.8809999999999999,0.8170000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
