name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7925000190734863,0.9700000286102296,0.8479166666666668,0.9504166666666666,0.81,0.9654166666666668,0.9473684430122375,0.965,0.7975000143051147,0.84,0.03125,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8424999713897705,0.9449999928474426,0.7870833333333334,0.8275,0.7366666666666667,0.86125,0.8478260636329651,0.9875,0.8274999856948853,0.84,0.0078125,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8125,0.35499998927116394,0.6433333333333333,0.94625,0.5829166666666666,0.9470833333333334,0.8478260636329651,0.9475,0.6175000071525574,0.84,0.0078125,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.7699999809265137,0.9700000286102296,0.8095833333333333,0.94,0.7658333333333333,0.9458333333333332,0.9191918969154358,0.9675,0.7724999785423279,0.84,0.015625,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8199999928474426,0.975000023841858,0.80625,0.9108333333333332,0.7645833333333334,0.9208333333333334,0.9191918969154358,0.98,0.8199999928474426,0.84,0.015625,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.8324999809265137,0.9474999904632568,0.8345833333333333,0.9345833333333332,0.8120833333333334,0.9420833333333332,0.921052634716034,0.98,0.8324999809265137,0.84,0.03125,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.762499988079071,0.38999998569488525,0.7050000000000001,0.97625,0.64625,0.97,0.9368420839309692,0.9575,0.5874999761581421,0.84,0.03125,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8374999761581421,0.9574999809265136,0.86375,0.9329166666666668,0.8262499999999999,0.9408333333333332,0.9187816977500916,0.97,0.8450000286102295,0.84,0.0625,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8199999928474426,0.9800000190734864,0.8666666666666667,0.9329166666666668,0.8341666666666666,0.9533333333333333,0.9390863180160522,0.975,0.8149999976158142,0.84,0.0625,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.8174999952316284,0.9925000071525574,0.8379166666666666,0.93375,0.8145833333333333,0.9379166666666668,0.8947368264198303,0.98,0.8174999952316284,0.84,0.03125,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8424999713897705,0.9725000262260436,0.8008333333333333,0.9045833333333334,0.7558333333333334,0.9054166666666666,0.8989899158477783,0.985,0.8450000286102295,0.84,0.015625,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8050000071525574,0.4149999916553498,0.6812499999999999,0.9629166666666666,0.6116666666666667,0.9629166666666666,0.9090909361839294,0.9475,0.6025000214576721,0.84,0.015625,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7900000214576721,0.9674999713897704,0.8341666666666666,0.9416666666666668,0.7995833333333334,0.96375,0.9473684430122375,0.9675,0.7825000286102295,0.84,0.03125,0
