name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
MTL0.5,1,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.8,wv_squarelin_noisy,0.7225000262260437,0.6575000286102295,0.515,0.39666666666666667,0.43333333333333335,0.40625,0.503125011920929,0.9574999809265136,0.98,0.7250000238418579,0.84,0.8
MTL0.8,1,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.7,wv_squarelin_noisy,0.7225000262260437,0.7649999856948853,0.5408333333333333,0.4575,0.45458333333333334,0.47875,0.48087501525878906,0.9700000286102296,0.98,0.7225000262260437,0.84,0.7
MTL0.5,1,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.7,wv_squarelin_noisy,0.7074999809265137,0.7475000023841858,0.51625,0.42625,0.4370833333333333,0.41375,0.4865000247955322,0.9725000262260436,0.98,0.7074999809265137,0.84,0.7
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.8,wv_squarelin_noisy,0.6974999904632568,0.6100000143051147,0.35250000000000004,0.5195833333333334,0.29125,0.5183333333333334,0.5098749995231628,0.4900000095367432,0.8425,0.6600000262260437,0.84,0.8
TN,1,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.7,wv_squarelin_noisy,0.6899999976158142,0.6175000071525574,0.38666666666666666,0.5337500000000001,0.32375000000000004,0.5491666666666667,0.5007500052452087,0.4900000095367432,0.945,0.6175000071525574,0.84,0.7
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.8,wv_squarelin_noisy,0.7225000262260437,0.6899999976158142,0.4729166666666667,0.4266666666666666,0.4266666666666667,0.43625,0.503000020980835,0.9024999737739564,0.96,0.7250000238418579,0.84,0.8
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.8,wv_squarelin_noisy,0.7124999761581421,0.6474999785423279,0.5004166666666667,0.45625,0.43375,0.48,0.4897500276565552,0.9524999856948853,0.9825,0.7074999809265137,0.84,0.8
MTL0.8,0,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.7,wv_squarelin_noisy,0.7074999809265137,0.6499999761581421,0.4583333333333333,0.38666666666666666,0.40875,0.3575,0.4987500309944153,0.9800000190734864,0.9875,0.699999988079071,0.84,0.7
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.7,wv_squarelin_noisy,0.6775000095367432,0.6800000071525574,0.445,0.3904166666666667,0.38833333333333336,0.3820833333333334,0.4923750162124634,0.9825000166893004,0.98,0.6775000095367432,0.84,0.7
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.7,wv_squarelin_noisy,0.6549999713897705,0.6449999809265137,0.3475,0.5104166666666666,0.29791666666666666,0.5070833333333333,0.5057500004768372,0.4900000095367432,0.8525,0.6424999833106995,0.84,0.7
MTL0.8,2,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.1,wv_squarelin_noisy,0.875,0.977500021457672,0.895,0.9483333333333334,0.8845833333333334,0.9558333333333332,0.8531250357627869,0.977500021457672,0.9725,0.875,0.84,0.1
MTL0.8,2,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.6,wv_squarelin_noisy,0.7325000166893005,0.737500011920929,0.5258333333333334,0.4283333333333333,0.4570833333333333,0.4070833333333333,0.4880000352859497,0.9725000262260436,0.9775,0.7325000166893005,0.84,0.6
MTL0.8,2,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.3,wv_squarelin_noisy,0.8050000071525574,0.9825000166893004,0.8058333333333333,0.9245833333333334,0.7629166666666668,0.9358333333333334,0.6467500329017639,0.9825000166893004,0.98,0.8050000071525574,0.84,0.3
MTL0.5,2,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.4,wv_squarelin_noisy,0.8450000286102295,0.9850000143051147,0.785,0.8700000000000001,0.7425,0.8937499999999999,0.5753750205039978,0.9850000143051147,0.975,0.8525000214576721,0.84,0.4
