name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.5,2,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.25,wv_3d_linear0_num,0.8025000095367432,0.9975000023841858,0.855,0.9495833333333332,0.8466666666666667,0.96375,0.9639999866485596,1.0,0.8025000095367432,0.9,0.25,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.25,wv_3d_linear0_num,0.8174999952316284,1.0,0.8758333333333335,0.9541666666666666,0.8770833333333333,0.9745833333333334,0.9580000042915344,0.9975,0.8174999952316284,0.9,0.25,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.5,wv_3d_linear0_num,0.7950000166893005,1.0,0.86875,0.9479166666666666,0.8762499999999999,0.965,0.9706666469573976,1.0,0.7950000166893005,0.9,0.5,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.5,wv_3d_linear0_num,0.8125,1.0,0.8820833333333334,0.9575,0.89125,0.9725,0.971666693687439,0.9975,0.8125,0.9,0.5,0
TN,0,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.25,wv_3d_linear0_num,0.7524999976158142,0.35249999165534973,0.6966666666666667,0.96375,0.685,0.98,0.9539999961853028,0.995,0.4749999940395355,0.9,0.25,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.25,wv_3d_linear0_num,0.8224999904632568,0.9975000023841858,0.8566666666666668,0.9441666666666668,0.8504166666666667,0.9629166666666666,0.9513333439826964,1.0,0.8224999904632568,0.9,0.25,0
TN,2,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.125,wv_3d_linear0_num,0.7649999856948853,0.8924999833106995,0.8333333333333334,0.95625,0.83625,0.9695833333333334,0.9706666469573976,0.9925,0.7350000143051147,0.9,0.125,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.25,wv_3d_linear0_num,0.887499988079071,1.0,0.8329166666666667,0.8983333333333333,0.81625,0.90875,0.9453333616256714,1.0,0.887499988079071,0.9,0.25,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.25,wv_3d_linear0_num,0.7524999976158142,0.9975000023841858,0.8620833333333332,0.9558333333333334,0.8566666666666668,0.97625,0.9606666564941406,1.0,0.75,0.9,0.25,0
TN,1,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.125,wv_3d_linear0_num,0.7275000214576721,0.35249999165534973,0.725,0.9641666666666668,0.7029166666666667,0.9775,0.9520000219345092,0.99,0.4749999940395355,0.9,0.125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.25,wv_3d_linear0_num,0.7850000262260437,1.0,0.8579166666666667,0.9554166666666668,0.8562500000000001,0.9725,0.9626666903495787,1.0,0.7850000262260437,0.9,0.25,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.25,wv_3d_linear0_num,0.8675000071525574,1.0,0.8508333333333332,0.9133333333333334,0.8420833333333334,0.92875,0.949999988079071,0.9975,0.8700000047683716,0.9,0.25,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.25,wv_3d_linear0_num,0.8399999737739563,0.9975000023841858,0.8683333333333333,0.945,0.8562499999999998,0.9658333333333332,0.962000012397766,1.0,0.8399999737739563,0.9,0.25,0
TN,0,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.125,wv_3d_linear0_num,0.75,0.3149999976158142,0.7050000000000001,0.9625,0.6895833333333333,0.9779166666666668,0.9679999947547911,0.9925,0.5325000286102295,0.9,0.125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.25,wv_3d_linear0_num,0.8100000023841858,1.0,0.87125,0.9570833333333332,0.8595833333333333,0.9670833333333334,0.9633333086967468,1.0,0.8100000023841858,0.9,0.25,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.125,wv_3d_linear0_num,0.9075000286102296,1.0,0.8229166666666666,0.8979166666666667,0.8258333333333333,0.9220833333333333,0.9386666417121888,1.0,0.9075000286102296,0.9,0.125,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.0625,wv_3d_linear0_num,0.7799999713897705,0.9950000047683716,0.7883333333333332,0.9304166666666666,0.7825000000000001,0.95625,0.946666657924652,1.0,0.7774999737739563,0.9,0.0625,0
TN,2,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.03125,wv_3d_linear0_num,0.7699999809265137,0.5299999713897705,0.6408333333333333,0.95,0.615,0.9704166666666666,0.9197860956192015,0.995,0.5924999713897705,0.9,0.03125,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.125,wv_3d_linear0_num,0.8550000190734863,1.0,0.8275,0.8966666666666668,0.8187500000000001,0.92125,0.9626666903495787,1.0,0.8550000190734863,0.9,0.125,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.125,wv_3d_linear0_num,0.7850000262260437,1.0,0.8129166666666667,0.9358333333333334,0.8083333333333332,0.9570833333333334,0.9493333101272584,1.0,0.7850000262260437,0.9,0.125,0
